TF	Gene
FOXJ2	WIBG
FOXJ2	WDR65
FOXJ2	WDR25
FOXJ2	WDFY3-AS2
FOXJ2	VWC2L-IT1
FOXJ2	VWA3B
FOXJ2	VMA21
FOXJ2	VGLL4
FOXJ2	VEZT
FOXJ2	VASN
FOXJ2	VAPB
FOXJ2	UTP14C
FOXJ2	USP3
FOXJ2	USP27X
FOXJ2	UNC80
FOXJ2	UNC50
FOXJ2	UHRF2
FOXJ2	UBQLNL
FOXJ2	UBN1
FOXJ2	UBE2E2
FOXJ2	UBAP2L
FOXJ2	U2AF1L4
FOXJ2	TYW5
FOXJ2	TXNDC12
FOXJ2	TTC33
FOXJ2	TSNAXIP1
FOXJ2	TRPS1
FOXJ2	TRMT1L
FOXJ2	TRIQK
FOXJ2	TRIM27
FOXJ2	TRIM2
FOXJ2	TOX3
FOXJ2	TOX2
FOXJ2	TNNC2
FOXJ2	TNMD
FOXJ2	TMEM125
FOXJ2	TMEM106B
FOXJ2	TMCC1
FOXJ2	TFB1M
FOXJ2	TEX264
FOXJ2	TCF4
FOXJ2	TBXAS1
FOXJ2	TBX15
FOXJ2	TAL1
FOXJ2	TAAR2
FOXJ2	SYNPO
FOXJ2	SUPT7L
FOXJ2	STRN3
FOXJ2	STON2
FOXJ2	STK33
FOXJ2	ST7-OT3
FOXJ2	SSSCA1
FOXJ2	SSR3
FOXJ2	SRGAP2
FOXJ2	SPON1
FOXJ2	SOX21
FOXJ2	SOGA3
FOXJ2	SNRPA
FOXJ2	SNORA70B
FOXJ2	SNORA20
FOXJ2	SND1
FOXJ2	SNCAIP
FOXJ2	SLITRK4
FOXJ2	SLIT3
FOXJ2	SLC9B1
FOXJ2	SLC4A4
FOXJ2	SLC4A10
FOXJ2	SLC44A1
FOXJ2	SLC39A8
FOXJ2	SLC27A6
FOXJ2	SLC26A7
FOXJ2	SLC15A5
FOXJ2	SLC12A1
FOXJ2	SLC10A7
FOXJ2	SKOR1
FOXJ2	SIPA1
FOXJ2	SHB
FOXJ2	SGK1
FOXJ2	4-Sep
FOXJ2	SEMA6D
FOXJ2	SEMA3C
FOXJ2	SEMA3A
FOXJ2	SCUBE3
FOXJ2	SCN2B
FOXJ2	SCN1A
FOXJ2	SATL1
FOXJ2	SATB1
FOXJ2	SALL3
FOXJ2	SALL1
FOXJ2	RUNX2
FOXJ2	RUNX1T1
FOXJ2	RUNX1
FOXJ2	RTL1
FOXJ2	RSRC1
FOXJ2	RRAS
FOXJ2	RPS26
FOXJ2	RPL7
FOXJ2	RORB
FOXJ2	ROPN1L
FOXJ2	ROGDI
FOXJ2	RIT1
FOXJ2	RGMA
FOXJ2	REEP3
FOXJ2	RBM18
FOXJ2	RASAL3
FOXJ2	RAPGEF4
FOXJ2	RAPGEF2
FOXJ2	RAD9B
FOXJ2	RAD51AP2
FOXJ2	RAD17
FOXJ2	RAB6B
FOXJ2	QARS
FOXJ2	PVRL3-AS1
FOXJ2	PTPLAD1
FOXJ2	PTP4A3
FOXJ2	PTCHD2
FOXJ2	PTCHD1-AS
FOXJ2	PSTPIP1
FOXJ2	PRKCE
FOXJ2	PRKAA1
FOXJ2	PRDM12
FOXJ2	PRDM11
FOXJ2	PRDM1
FOXJ2	PPP3CA
FOXJ2	PPM1D
FOXJ2	PPIP5K2
FOXJ2	PPFIBP1
FOXJ2	POU3F4
FOXJ2	POGZ
FOXJ2	PNLIP
FOXJ2	PMCH
FOXJ2	PLCE1
FOXJ2	PKP4
FOXJ2	PITX2
FOXJ2	PIK3R4
FOXJ2	PHEX-AS1
FOXJ2	PHACTR3
FOXJ2	PEF1
FOXJ2	PDZRN3
FOXJ2	PDHB
FOXJ2	PDE4B
FOXJ2	PDCD6IP
FOXJ2	PDCD4
FOXJ2	PCSK1
FOXJ2	PCDHB6
FOXJ2	PCDHB18
FOXJ2	PCDH10
FOXJ2	PAK3
FOXJ2	PACSIN3
FOXJ2	ORC4
FOXJ2	OR8H3
FOXJ2	OR6S1
FOXJ2	OR51B6
FOXJ2	OR10X1
FOXJ2	OPALIN
FOXJ2	ODZ1
FOXJ2	NXPH2
FOXJ2	NXPH1
FOXJ2	NUMB
FOXJ2	NTSR1
FOXJ2	NTN1
FOXJ2	NTF3
FOXJ2	NRG1
FOXJ2	NR2F2
FOXJ2	NPTX2
FOXJ2	NKX2-1
FOXJ2	NID2
FOXJ2	NFS1
FOXJ2	NFIA
FOXJ2	NEO1
FOXJ2	NDUFAF6
FOXJ2	NCOA2
FOXJ2	NCDN
FOXJ2	NBLA00301
FOXJ2	NAT1
FOXJ2	NARS2
FOXJ2	NADKD1
FOXJ2	NAB1
FOXJ2	MYNN
FOXJ2	MYH4
FOXJ2	MYCNOS
FOXJ2	MXI1
FOXJ2	MTFR1
FOXJ2	MSX2
FOXJ2	MST1P9
FOXJ2	MSMB
FOXJ2	MS4A2
FOXJ2	MPPED2
FOXJ2	MPDU1
FOXJ2	MIR92A2
FOXJ2	MIR630
FOXJ2	MIR611
FOXJ2	MIR591
FOXJ2	MIR548F4
FOXJ2	MIR548D1
FOXJ2	MIR5047
FOXJ2	MIR4787
FOXJ2	MIR4776-1
FOXJ2	MIR4713
FOXJ2	MIR4500
FOXJ2	MIR4482-2
FOXJ2	MIR4482-1
FOXJ2	MIR4472-1
FOXJ2	MIR4297
FOXJ2	MIR4270
FOXJ2	MIR424
FOXJ2	MIR3973
FOXJ2	MIR374C
FOXJ2	MIR3668
FOXJ2	MIR363
FOXJ2	MIR320C1
FOXJ2	MIR320A
FOXJ2	MIR3198-2
FOXJ2	MIR3175
FOXJ2	MIR3167
FOXJ2	MIR3128
FOXJ2	MIR3120
FOXJ2	MIR30E
FOXJ2	MIR30C1
FOXJ2	MIR3064
FOXJ2	MIR2113
FOXJ2	MIR20B
FOXJ2	MIR19B2
FOXJ2	MIR199A2
FOXJ2	MIR198
FOXJ2	MIR18B
FOXJ2	MIR187
FOXJ2	MIR135A2
FOXJ2	MIR129-2
FOXJ2	MIR1279
FOXJ2	MIR1275
FOXJ2	MIR1249
FOXJ2	MIR106A
FOXJ2	MIR103A1
FOXJ2	MGLL
FOXJ2	MGC16121
FOXJ2	MFSD11
FOXJ2	MFAP5
FOXJ2	METTL2A
FOXJ2	MEF2C
FOXJ2	ME1
FOXJ2	MCTP2
FOXJ2	5-Mar
FOXJ2	MAPKAPK3
FOXJ2	MAP4K3
FOXJ2	MAN1C1
FOXJ2	MAML1
FOXJ2	MAF
FOXJ2	MACROD2
FOXJ2	MAB21L2
FOXJ2	LRRC10
FOXJ2	LRRC1
FOXJ2	LRP1
FOXJ2	LRGUK
FOXJ2	LRFN3
FOXJ2	LPHN2
FOXJ2	LOC729852
FOXJ2	LOC728463
FOXJ2	LOC727677
FOXJ2	LOC550113
FOXJ2	LOC440700
FOXJ2	LOC400684
FOXJ2	LOC400604
FOXJ2	LOC338963
FOXJ2	LOC338799
FOXJ2	LOC286442
FOXJ2	LOC285889
FOXJ2	LOC284080
FOXJ2	LOC283856
FOXJ2	LOC283624
FOXJ2	LOC283547
FOXJ2	LOC255130
FOXJ2	LOC221442
FOXJ2	LOC201477
FOXJ2	LOC158572
FOXJ2	LOC154860
FOXJ2	LOC150381
FOXJ2	LOC145845
FOXJ2	LOC145820
FOXJ2	LOC145216
FOXJ2	LOC144481
FOXJ2	LOC100507410
FOXJ2	LOC100507351
FOXJ2	LOC100507346
FOXJ2	LOC100507205
FOXJ2	LOC100506994
FOXJ2	LOC100506835
FOXJ2	LOC100506668
FOXJ2	LOC100506136
FOXJ2	LOC100505978
FOXJ2	LOC100505783
FOXJ2	LOC100505695
FOXJ2	LOC100288198
FOXJ2	LOC100287010
FOXJ2	LOC100240735
FOXJ2	LOC100192378
FOXJ2	LOC100132987
FOXJ2	LOC100131094
FOXJ2	LOC100131060
FOXJ2	LOC100130275
FOXJ2	LOC100129917
FOXJ2	LOC100129726
FOXJ2	LOC100128176
FOXJ2	LMO4
FOXJ2	LINGO2
FOXJ2	LINC00261
FOXJ2	LHX5
FOXJ2	LHX2
FOXJ2	LEMD1
FOXJ2	LARP6
FOXJ2	LARP4B
FOXJ2	LAMA2
FOXJ2	LALBA
FOXJ2	KRTAP3-2
FOXJ2	KRTAP21-3
FOXJ2	KRTAP20-1
FOXJ2	KRTAP16-1
FOXJ2	KLKB1
FOXJ2	KLHL13
FOXJ2	KIRREL3-AS3
FOXJ2	KIRREL3-AS2
FOXJ2	KIAA1324L
FOXJ2	KIAA1217
FOXJ2	KCNV1
FOXJ2	KCNH6
FOXJ2	KCNH3
FOXJ2	JMJD8
FOXJ2	JMJD4
FOXJ2	JARID2
FOXJ2	ITPKB
FOXJ2	ITGB3BP
FOXJ2	INTS12
FOXJ2	INPP5F
FOXJ2	ILK
FOXJ2	IL2
FOXJ2	IL1RAPL1
FOXJ2	IGF2BP1
FOXJ2	IDI2-AS1
FOXJ2	HSFX2
FOXJ2	HSFX1
FOXJ2	HOXD9
FOXJ2	HOXC6
FOXJ2	HOXC5
FOXJ2	HOXC4
FOXJ2	HOXB9
FOXJ2	HOXA7
FOXJ2	HOXA11-AS
FOXJ2	HOXA11
FOXJ2	HOTAIR
FOXJ2	HMGB2
FOXJ2	HESX1
FOXJ2	HEMK1
FOXJ2	HELZ
FOXJ2	HELT
FOXJ2	HEATR5A
FOXJ2	HDAC7
FOXJ2	HCRTR2
FOXJ2	HARS2
FOXJ2	HARS
FOXJ2	GZMK
FOXJ2	GRIK3
FOXJ2	GRAMD2
FOXJ2	GPR61
FOXJ2	GPR183
FOXJ2	GPR174
FOXJ2	GPM6B
FOXJ2	GPC5-AS1
FOXJ2	GOLGA1
FOXJ2	GNAT3
FOXJ2	GLI3
FOXJ2	GJA10
FOXJ2	GIPC2
FOXJ2	GHR
FOXJ2	GFRA1
FOXJ2	GAL3ST4
FOXJ2	GABARAP
FOXJ2	G6PC3
FOXJ2	FTMT
FOXJ2	FOXQ1
FOXJ2	FOXP1
FOXJ2	FOXG1
FOXJ2	FOS
FOXJ2	FONG
FOXJ2	FLJ46284
FOXJ2	FLJ41200
FOXJ2	FLJ39653
FOXJ2	FLJ35282
FOXJ2	FLJ12825
FOXJ2	FLJ11235
FOXJ2	FLI1
FOXJ2	FHL1
FOXJ2	FGF1
FOXJ2	FGB
FOXJ2	FEN1
FOXJ2	FBXO11
FOXJ2	FBXL22
FOXJ2	FAN1
FOXJ2	FAM89B
FOXJ2	FAM83F
FOXJ2	FAM72D
FOXJ2	FAM72B
FOXJ2	FAM72A
FOXJ2	FAM63A
FOXJ2	FAM196B
FOXJ2	FAM176C
FOXJ2	FAM172BP
FOXJ2	FAM124A
FOXJ2	FAM120B
FOXJ2	FAM120AOS
FOXJ2	FABP5P3
FOXJ2	EXT1
FOXJ2	EVX2
FOXJ2	EVI5
FOXJ2	ETV1
FOXJ2	ESRRG
FOXJ2	ESR1
FOXJ2	EPHX3
FOXJ2	ENTPD1
FOXJ2	ENOPH1
FOXJ2	ENDOU
FOXJ2	EML1
FOXJ2	EID2B
FOXJ2	EGR2
FOXJ2	EFNA1
FOXJ2	EDN1
FOXJ2	EDARADD
FOXJ2	DTNA
FOXJ2	DSTN
FOXJ2	DRD3
FOXJ2	DOCK3
FOXJ2	DNM3OS
FOXJ2	DNAJB12
FOXJ2	DNAJA4
FOXJ2	DMD
FOXJ2	DLX2
FOXJ2	DLGAP1
FOXJ2	DLG2
FOXJ2	DKFZp686K1684
FOXJ2	DIS3
FOXJ2	DIDO1
FOXJ2	DIAPH3
FOXJ2	DHRS13
FOXJ2	DHDDS
FOXJ2	DGKH
FOXJ2	DDX55
FOXJ2	DDAH1
FOXJ2	DCD
FOXJ2	DCAF16
FOXJ2	DAOA
FOXJ2	CYSLTR2
FOXJ2	CYP2A7
FOXJ2	CYP2A6
FOXJ2	CYP26B1
FOXJ2	CXorf31
FOXJ2	CXorf1
FOXJ2	CXCR4
FOXJ2	CWC27
FOXJ2	CTXN2
FOXJ2	CTNNB1
FOXJ2	CREB5
FOXJ2	CRCT1
FOXJ2	CPO
FOXJ2	CPNE4
FOXJ2	CPNE1
FOXJ2	CPEB4
FOXJ2	COLEC10
FOXJ2	COL6A4P1
FOXJ2	COL13A1
FOXJ2	CNTN1
FOXJ2	CNBP
FOXJ2	CLNK
FOXJ2	CLIP3
FOXJ2	CLDN6
FOXJ2	CLDN10
FOXJ2	CITED2
FOXJ2	CIRBP-AS1
FOXJ2	CHSY1
FOXJ2	CHPF
FOXJ2	CHD6
FOXJ2	CHD2
FOXJ2	CHCHD7
FOXJ2	CFL1P1
FOXJ2	CEP95
FOXJ2	CENPN
FOXJ2	CDKN2B
FOXJ2	CDKN1A
FOXJ2	CDK5
FOXJ2	CDH6
FOXJ2	CDH20
FOXJ2	CDH10
FOXJ2	CD68
FOXJ2	CD40
FOXJ2	CD2AP
FOXJ2	CD180
FOXJ2	CD109
FOXJ2	CCNDBP1
FOXJ2	CCDC91
FOXJ2	CCDC106
FOXJ2	CBLL1
FOXJ2	CASKIN1
FOXJ2	CAPZA3
FOXJ2	CAMTA2
FOXJ2	CALCOCO1
FOXJ2	C9orf86
FOXJ2	C8orf44-SGK3
FOXJ2	C8orf44
FOXJ2	C6
FOXJ2	C5orf43
FOXJ2	C4orf45
FOXJ2	C3orf52
FOXJ2	C3orf25
FOXJ2	C2orf71
FOXJ2	C22orf45
FOXJ2	C1orf112
FOXJ2	C1QTNF7
FOXJ2	C19orf46
FOXJ2	C17orf47
FOXJ2	C15orf24
FOXJ2	C14orf23
FOXJ2	C11orf87
FOXJ2	C11orf74
FOXJ2	C11orf24
FOXJ2	C11orf10
FOXJ2	BUB3
FOXJ2	BTF3L4
FOXJ2	BTBD3
FOXJ2	BOK-AS1
FOXJ2	BOC
FOXJ2	BFSP2
FOXJ2	BAHD1
FOXJ2	AWAT2
FOXJ2	ATXN7L1
FOXJ2	ATXN3
FOXJ2	ATXN1
FOXJ2	ATRNL1
FOXJ2	ATRIP
FOXJ2	ATP1B1
FOXJ2	ATP13A5
FOXJ2	ATOH7
FOXJ2	ATG13
FOXJ2	ATF7
FOXJ2	ARSJ
FOXJ2	ARPP21
FOXJ2	ARMC8
FOXJ2	ARHGEF12
FOXJ2	ARHGAP5
FOXJ2	ARHGAP30
FOXJ2	ARHGAP21
FOXJ2	ARHGAP15
FOXJ2	APLNR
FOXJ2	AP3B2
FOXJ2	ANKS1B
FOXJ2	ANKRD40
FOXJ2	ANKRD1
FOXJ2	ANK3
FOXJ2	ANGPTL7
FOXJ2	AMY2A
FOXJ2	ALPL
FOXJ2	ALG9
FOXJ2	AHDC1
FOXJ2	AGTR2
FOXJ2	ADH7
FOXJ2	ADAMTSL3
FOXJ2	ACVR2A
FOXJ2	ABR
FOXJ2	ABHD4
FOXJ2	A4GNT
FOXI1	ZNF638
FOXI1	ZMYND8
FOXI1	ZFAND6
FOXI1	ZEB2-AS1
FOXI1	ZCCHC5
FOXI1	ZBTB20
FOXI1	WISP3
FOXI1	WDR37
FOXI1	UBE2E3
FOXI1	TYMP
FOXI1	TSPY26P
FOXI1	TSEN15
FOXI1	TRAT1
FOXI1	TP63
FOXI1	TOB1
FOXI1	TNRC6B
FOXI1	TMOD3
FOXI1	TMEM100
FOXI1	TGIF1
FOXI1	TBX4
FOXI1	TBX1
FOXI1	TBC1D8B
FOXI1	SYNPO
FOXI1	SUMO1P1
FOXI1	STEAP2
FOXI1	STARD13
FOXI1	SPTBN2
FOXI1	SPRED1
FOXI1	SPACA5B
FOXI1	SPACA5
FOXI1	SOX6
FOXI1	SORT1
FOXI1	SNX22
FOXI1	SNORD7
FOXI1	SMAP2
FOXI1	SMAD3
FOXI1	SLITRK6
FOXI1	SLC43A3
FOXI1	SLC26A9
FOXI1	SIX5
FOXI1	SHOX2
FOXI1	SEZ6
FOXI1	SEMA5B
FOXI1	SEMA3E
FOXI1	SCO2
FOXI1	SCML1
FOXI1	SCGB3A1
FOXI1	SCG5
FOXI1	SCG3
FOXI1	RSPO3
FOXI1	RPL13AP20
FOXI1	RPGR
FOXI1	REST
FOXI1	REPS2
FOXI1	REEP4
FOXI1	RBP2
FOXI1	RBM39
FOXI1	RASL10B
FOXI1	RAD21
FOXI1	RAB3IP
FOXI1	PRX
FOXI1	PRICKLE3
FOXI1	PRDM2
FOXI1	PRDM1
FOXI1	PPP1CB
FOXI1	PNPLA6
FOXI1	PLEKHO1
FOXI1	PLA2G4E
FOXI1	PIK3CA
FOXI1	PHEX
FOXI1	PEX5L
FOXI1	PDZK1IP1-AS1
FOXI1	PDZD7
FOXI1	PDLIM5
FOXI1	PDE7A
FOXI1	PDE4B
FOXI1	PCDH1
FOXI1	PAX7
FOXI1	P2RY14
FOXI1	OTX2
FOXI1	OTX1
FOXI1	OR8K1
FOXI1	OR4C15
FOXI1	OR4C12
FOXI1	OR2AG2
FOXI1	NR4A3
FOXI1	NR2F2
FOXI1	NFIB
FOXI1	NFIA
FOXI1	NFATC1
FOXI1	NFAT5
FOXI1	NF1P2
FOXI1	NEUROG2
FOXI1	NEK10
FOXI1	NDOR1
FOXI1	NAV3
FOXI1	MXI1
FOXI1	MTRNR2L8
FOXI1	MRRF
FOXI1	MRPL47
FOXI1	MPPED1
FOXI1	MNT
FOXI1	MMP15
FOXI1	MLL2
FOXI1	MITF
FOXI1	MIR668
FOXI1	MIR663A
FOXI1	MIR602
FOXI1	MIR568
FOXI1	MIR5580
FOXI1	MIR485
FOXI1	MIR4787
FOXI1	MIR4642
FOXI1	MIR4485
FOXI1	MIR382
FOXI1	MIR3666
FOXI1	MIR3663
FOXI1	MIR3610
FOXI1	MIR323B
FOXI1	MIR154
FOXI1	MIR134
FOXI1	MIR1279
FOXI1	MID1
FOXI1	MEF2C
FOXI1	MAVS
FOXI1	MAB21L3
FOXI1	LOC730811
FOXI1	LOC646719
FOXI1	LOC646576
FOXI1	LOC399715
FOXI1	LOC284801
FOXI1	LOC150381
FOXI1	LOC100507351
FOXI1	LOC100506939
FOXI1	LOC100132354
FOXI1	LMO1
FOXI1	LINC00114
FOXI1	LIMS1
FOXI1	LHX9
FOXI1	LCAT
FOXI1	KLHL1
FOXI1	KIF21A
FOXI1	KCNC2
FOXI1	KCNC1
FOXI1	ITPRIP
FOXI1	IMPDH1
FOXI1	IFNA16
FOXI1	ID2
FOXI1	ICK
FOXI1	HPCA
FOXI1	HOXB8
FOXI1	HOXA3
FOXI1	HOXA10-HOXA9
FOXI1	HOXA10
FOXI1	HIF1A-AS2
FOXI1	GPSM1
FOXI1	GPR52
FOXI1	GPM6A
FOXI1	GAP43
FOXI1	GALNTL6
FOXI1	GAL3ST4
FOXI1	GABRA1
FOXI1	FRY
FOXI1	FOXP1
FOXI1	FOXD4L6
FOXI1	FOXD4L5
FOXI1	FOXD4L4
FOXI1	FOXD4L3
FOXI1	FOXD4L2
FOXI1	FOXD4L1
FOXI1	FOXD4
FOXI1	FOXD1
FOXI1	FLVCR2
FOXI1	FLJ20021
FOXI1	FLJ12825
FOXI1	FLI1
FOXI1	FKBP9L
FOXI1	FGF8
FOXI1	FAM71E2
FOXI1	FAM116A
FOXI1	EXT1
FOXI1	EXPH5
FOXI1	EVX2
FOXI1	EPN1
FOXI1	EPB41
FOXI1	ELFN1
FOXI1	EIF4E3
FOXI1	EFNA3
FOXI1	DYRK2
FOXI1	DUSP1
FOXI1	DOCK3
FOXI1	DLK2
FOXI1	DAOA
FOXI1	CYP26C1
FOXI1	CYP26B1
FOXI1	CXorf38
FOXI1	CXXC4
FOXI1	CTHRC1
FOXI1	CTBP2
FOXI1	CREB5
FOXI1	CPEB3
FOXI1	CNOT6
FOXI1	CHST8
FOXI1	CDH3
FOXI1	CDH16
FOXI1	CDCA2
FOXI1	CD44
FOXI1	CAPZB
FOXI1	CAPN6
FOXI1	CADM2
FOXI1	C2orf61
FOXI1	C19orf46
FOXI1	C19orf24
FOXI1	C17orf82
FOXI1	C14orf43
FOXI1	C13orf44-IT1
FOXI1	C10orf71
FOXI1	BTBD11
FOXI1	ATP1B4
FOXI1	ATF7
FOXI1	ART3
FOXI1	ARMCX4
FOXI1	ARL5A
FOXI1	ARID1A
FOXI1	APCDD1L
FOXI1	ANKRD17
FOXI1	ANGPTL1
FOXI1	AMDHD2
FOXI1	AMBRA1
FOXI1	ADAMTS6
FOXF2	ZSWIM4
FOXF2	ZNF487P
FOXF2	ZNF366
FOXF2	ZNF362
FOXF2	ZNF32-AS2
FOXF2	ZNF32-AS1
FOXF2	ZNF157
FOXF2	ZBTB20
FOXF2	YTHDC1
FOXF2	YES1
FOXF2	XPO7
FOXF2	WIPI2
FOXF2	WEE1
FOXF2	WDR46
FOXF2	WDFY3
FOXF2	VWA3B
FOXF2	VEGFB
FOXF2	USP6NL
FOXF2	UPK2
FOXF2	UHRF2
FOXF2	UCKL1-AS1
FOXF2	UBE2G2
FOXF2	UBE2E3
FOXF2	TXNIP
FOXF2	TXNDC12
FOXF2	TTC30B
FOXF2	TSPAN8
FOXF2	TSPAN5
FOXF2	TRPS1
FOXF2	TRPC4
FOXF2	TRIM23
FOXF2	TRAM1L1
FOXF2	TRAF3IP2
FOXF2	TPPP2
FOXF2	TP53I13
FOXF2	TOR1AIP1
FOXF2	TOMM40L
FOXF2	TNNI3K
FOXF2	TMTC1
FOXF2	TMEM55B
FOXF2	TMEM133
FOXF2	TMCC1
FOXF2	TIPARP
FOXF2	THSD7A
FOXF2	TGFBR3
FOXF2	TGFB3
FOXF2	TET2
FOXF2	TEF
FOXF2	TCHH
FOXF2	TCF4
FOXF2	TAF8
FOXF2	SYDE1
FOXF2	STON2
FOXF2	STK11
FOXF2	STARD10
FOXF2	SRSF2
FOXF2	SRGAP3
FOXF2	SQSTM1
FOXF2	SPOCK3
FOXF2	SPINK1
FOXF2	SPATA13-AS1
FOXF2	SP4
FOXF2	SOD2
FOXF2	SNX10
FOXF2	SNORD91B
FOXF2	SNORD91A
FOXF2	SMURF2
FOXF2	SMARCAD1
FOXF2	SMARCA2
FOXF2	SLC7A2
FOXF2	SLC43A1
FOXF2	SLC34A3
FOXF2	SLC24A1
FOXF2	SLC13A2
FOXF2	SLC12A6
FOXF2	SIN3A
FOXF2	SH3GL3
FOXF2	SGOL1-AS1
FOXF2	SFTA3
FOXF2	7-Sep
FOXF2	SEPP1
FOXF2	SEMA4G
FOXF2	SEC62
FOXF2	SCRN3
FOXF2	S100G
FOXF2	RYK
FOXF2	RUNX1T1
FOXF2	RUNX1
FOXF2	RPS15A
FOXF2	RPRD1A
FOXF2	RPP21
FOXF2	RPL7
FOXF2	RORA
FOXF2	RNF220
FOXF2	RNF14
FOXF2	RMST
FOXF2	RMI1
FOXF2	RIMS1
FOXF2	RIC8B
FOXF2	RGS4
FOXF2	RGAG1
FOXF2	RFX8
FOXF2	RBP4
FOXF2	RBM20
FOXF2	RARA
FOXF2	RAPGEFL1
FOXF2	RAPGEF4
FOXF2	RALBP1
FOXF2	RAD21
FOXF2	PUM2
FOXF2	PTMS
FOXF2	PTH1R
FOXF2	PTGIS
FOXF2	PTCHD2
FOXF2	PTCH1
FOXF2	PRSS37
FOXF2	PRPS1L1
FOXF2	PRDM1
FOXF2	PPP2R3A
FOXF2	PPM1D
FOXF2	POU3F3
FOXF2	PLVAP
FOXF2	PLCE1
FOXF2	PLAG1
FOXF2	PITX2
FOXF2	PER1
FOXF2	PEF1
FOXF2	PDZD7
FOXF2	PDE6D
FOXF2	PCSK1
FOXF2	PCGF5
FOXF2	PCDH18
FOXF2	PCDH10
FOXF2	PAWR
FOXF2	PAIP2B
FOXF2	OTUD1
FOXF2	OTP
FOXF2	OTOP2
FOXF2	OSR2
FOXF2	OR51E2
FOXF2	ONECUT2
FOXF2	OGG1
FOXF2	OAZ2
FOXF2	NUBP2
FOXF2	NT5C
FOXF2	NSD1
FOXF2	NRN1L
FOXF2	NRG1
FOXF2	NRAP
FOXF2	NR4A3
FOXF2	NLGN2
FOXF2	NKX1-2
FOXF2	NIPBL
FOXF2	NINJ2
FOXF2	NGF
FOXF2	NGEF
FOXF2	NFKBIA
FOXF2	NFE2
FOXF2	NFATC2
FOXF2	NFATC1
FOXF2	NEMF
FOXF2	NEK7
FOXF2	NEDD4
FOXF2	NECAP2
FOXF2	NDUFA5
FOXF2	NAP1L3
FOXF2	MZT1
FOXF2	MYH1
FOXF2	MYF5
FOXF2	MXI1
FOXF2	MXD4
FOXF2	MTSS1L
FOXF2	MST1P9
FOXF2	MSC
FOXF2	MRPS18B
FOXF2	MRPL13
FOXF2	MRGPRF
FOXF2	MMRN1
FOXF2	MIRLET7C
FOXF2	MIR99A
FOXF2	MIR760
FOXF2	MIR636
FOXF2	MIR608
FOXF2	MIR572
FOXF2	MIR5580
FOXF2	MIR5187
FOXF2	MIR4759
FOXF2	MIR4740
FOXF2	MIR4734
FOXF2	MIR4514
FOXF2	MIR4302
FOXF2	MIR3973
FOXF2	MIR384
FOXF2	MIR3678
FOXF2	MIR3668
FOXF2	MIR3666
FOXF2	MIR3610
FOXF2	MIR30E
FOXF2	MIR30C1
FOXF2	MIR30A
FOXF2	MIR2467
FOXF2	MIR152
FOXF2	MIR135A2
FOXF2	MIR133A1
FOXF2	MIR1275
FOXF2	MIR10A
FOXF2	MIR103B1
FOXF2	MFSD6
FOXF2	MFSD11
FOXF2	MEX3B
FOXF2	MED8
FOXF2	MECOM
FOXF2	MCTP2
FOXF2	MBNL1
FOXF2	4-Mar
FOXF2	MAP4K5
FOXF2	LZTS2
FOXF2	LTB
FOXF2	LPAR4
FOXF2	LOC729177
FOXF2	LOC728040
FOXF2	LOC642366
FOXF2	LOC641518
FOXF2	LOC440944
FOXF2	LOC388942
FOXF2	LOC338963
FOXF2	LOC338799
FOXF2	LOC285456
FOXF2	LOC283867
FOXF2	LOC145820
FOXF2	LOC100507421
FOXF2	LOC100507346
FOXF2	LOC100506757
FOXF2	LOC100499466
FOXF2	LOC100130894
FOXF2	LOC100130880
FOXF2	LOC100129961
FOXF2	LOC100129716
FOXF2	LOC100126784
FOXF2	LMO4
FOXF2	LMO3
FOXF2	LMBR1L
FOXF2	LINGO2
FOXF2	LINC00307
FOXF2	LEFTY1
FOXF2	LAYN
FOXF2	KRTAP4-12
FOXF2	KLHL38
FOXF2	KLF4
FOXF2	KIAA0586
FOXF2	KIAA0319L
FOXF2	KCNJ15
FOXF2	KC6
FOXF2	KANSL1
FOXF2	ITGB1BP2
FOXF2	ITCH
FOXF2	IRS1
FOXF2	INPP4A
FOXF2	IMPDH1
FOXF2	IL22RA1
FOXF2	IKZF2
FOXF2	IGF1
FOXF2	IFNE
FOXF2	IDE
FOXF2	HR
FOXF2	HOXD8
FOXF2	HOXC4
FOXF2	HOXC12
FOXF2	HOXB4
FOXF2	HOXB13
FOXF2	HOXA4
FOXF2	HOXA11
FOXF2	HOXA10
FOXF2	HOXA1
FOXF2	HOXA-AS3
FOXF2	HOTAIRM1
FOXF2	HNRPDL
FOXF2	HMGB2
FOXF2	HMGA1
FOXF2	HELT
FOXF2	HAND1
FOXF2	GZMA
FOXF2	GRK5
FOXF2	GPR137B
FOXF2	GOLGA1
FOXF2	GJB1
FOXF2	GATA3
FOXF2	GABBR2
FOXF2	FOXP1
FOXF2	FOXO3
FOXF2	FOSL2
FOXF2	FLJ90757
FOXF2	FLJ43663
FOXF2	FGD6
FOXF2	FGB
FOXF2	FBXW7
FOXF2	FAM64A
FOXF2	FAM213A
FOXF2	FAM20A
FOXF2	FAM208A
FOXF2	FAM115A
FOXF2	FAM100B
FOXF2	EXT1
FOXF2	EVX2
FOXF2	ETV5
FOXF2	ESRRG
FOXF2	ESR1
FOXF2	EN2
FOXF2	EIF4E
FOXF2	EHF
FOXF2	EFHA1
FOXF2	EFCAB5
FOXF2	EAPP
FOXF2	DTNA
